"","pcd","hotspots","easting","northing","latitude","longitude"
"3547","BR14PQ",1,538931,171321,-0.00316529194130082,51.4238780894456
"3548","SE120AJ",1,540324,173564,0.0177447013231184,51.4436908059434
"3549","SE128RA",1,539947,174375,0.0126440621029518,51.4510716419642
"3550","SE128RG",1,539875,174882,0.0118088617673658,51.4556453131792
"3551","SE128RU",1,539688,175066,0.00919178587527862,51.4573448661815
"3552","SE128SS",1,539928,174849,0.01255813345796,51.4553356905103
"3553","SE135HB",1,538597,174945,-0.00654850972450465,51.4565254647485
"3554","SE135JH",2,538284,175651,-0.010774793945367,51.4629461262208
"3555","SE135JJ",1,538284,175651,-0.010774793945367,51.4629461262208
"3556","SE135JW",1,538208,175875,-0.0117806242831511,51.4649775595701
"3557","SE135JX",2,538374,175619,-0.00949258539545687,51.4626365951947
"3558","SE135LD",1,538448,175587,-0.00844056393601809,51.4623309606818
"3559","SE135PJ",1,539353,175177,0.00441687809478679,51.4584248033154
"3560","SE136AA",1,538286,175351,-0.0108632483058421,51.4602498079516
"3561","SE136BB",1,538358,175582,-0.00973722266732436,51.4623080176212
"3562","SE136BE",1,538366,175576,-0.00962448389425262,51.4622521472105
"3563","SE136JG",2,538287,175543,-0.0107738402868659,51.4619748952644
"3564","SE136JL",2,538248,175370,-0.0114024550563279,51.4604298177101
"3565","SE136JP",2,538202,175302,-0.0120907189118467,51.4598299850551
"3566","SE136LE",1,537995,174885,-0.0152309514793995,51.4561332243336
"3567","SE136LY",1,538204,175189,-0.0121060723738426,51.4588140666864
"3568","SE136NR",1,538016,174809,-0.0149585231255102,51.4554451638007
"3569","SE137EP",6,538223,175521,-0.0117031053595404,51.4617928195227
"3570","SE137EY",1,538085,175355,-0.0137530679770916,51.4603347768145
"3571","SE137HB",2,538159,175529,-0.0126206512918108,51.4618803196262
"3572","SE137PY",3,538271,175938,-0.0108496583360876,51.4655283091191
"3573","SE137RZ",1,538039,175852,-0.0142209103155444,51.4648120868902
"3574","SE137SN",3,537772,175921,-0.0180352243754914,51.4654971306424
"3575","SE145BA",1,535653,177021,-0.0480991579060367,51.4758934647087
"3576","SE146AA",1,536242,176926,-0.0396599671438966,51.4748983634799
"3577","SE146AF",2,536394,176985,-0.0374499613351191,51.4753919597823
"3578","SE146AG",1,536606,177020,-0.0343857756885652,51.4756553732832
"3579","SE146AR",1,536234,176954,-0.03976429865724,51.4751519028032
"3580","SE146AS",1,536342,177007,-0.0381897565012015,51.4756021795415
"3581","SE146TP",1,537077,176836,-0.0276794288890906,51.4738880955357
"3582","SE146TQ",1,537112,176988,-0.0271168663149455,51.4752455199629
"3583","SE231DY",1,536074,174087,-0.0431690894765073,51.4494267340507
"3584","SE231EX",1,535993,173704,-0.0444810767649489,51.4460044206597
"3585","SE231HH",1,535816,173303,-0.0471802143581879,51.4424433413189
"3586","SE231LN",1,536257,173950,-0.0405899254114162,51.4481516492173
"3587","SE231NW",1,536381,174325,-0.0386622172025017,51.451491678034
"3588","SE232LD",1,535495,172999,-0.0519123536385534,51.4397882997622
"3589","SE233HD",1,535388,172923,-0.0534799327029509,51.4391308964917
"3590","SE233HE",1,535353,172952,-0.0539721098312842,51.4393998574539
"3591","SE233TR",1,535337,172895,-0.0542239398356351,51.438891453765
"3592","SE233TW",1,535320,172891,-0.0544699038815495,51.4388595657636
"3593","SE233TY",1,535161,172973,-0.056724828724356,51.4396343737829
"3594","SE233XZ",1,535291,172814,-0.0549162806295773,51.4381745353992
"3595","SE264BB",1,534944,172024,-0.0602063622812966,51.4311579631007
"3596","SE264PR",1,536794,172115,-0.0335755369348169,51.4315325252482
"3597","SE264PU",2,536774,171928,-0.0339352026120764,51.4298569157963
"3598","SE265EU",1,535373,171550,-0.0542199443454788,51.4267961822369
"3599","SE265RP",1,536164,171463,-0.0428829259103038,51.4258250474247
"3600","SE265SJ",1,536575,171808,-0.0368421770636069,51.428826514583
"3601","SE265UA",3,535655,171493,-0.0501880566250011,51.4262165896336
"3602","SE30AY",1,539600,176000,0.00829443723554871,51.4657594748745
"3603","SE30BH",1,539577,176122,0.0080116774587261,51.4668614335031
"3604","SE30BN",1,539534,176138,0.00739935232671839,51.4670158037018
"3605","SE30BS",1,539522,176091,0.00720817403100477,51.4665964179963
"3606","SE30BU",2,539591,176049,0.00818429111505897,51.466202006324
"3607","SE30QJ",1,539267,176221,0.00359071021610256,51.4678273534137
"3608","SE30RL",1,539686,176276,0.00964065132290197,51.4682184043102
"3609","SE30RW",1,539710,176331,0.0100076674661122,51.4687067135347
"3610","SE30TA",1,539628,176123,0.00874580220693655,51.4668578499005
"3611","SE39LE",1,539632,175992,0.00875164857050284,51.4656796997263
"3612","SE41TF",1,536708,176101,-0.0332732011037328,51.4673724339666
"3613","SE42AH",1,536538,174791,-0.0362244711337443,51.4556414686279
"3614","SE42DH",1,536383,174540,-0.0385506407151054,51.4534232436748
"3615","SE42RR",1,536477,175776,-0.0367220577912087,51.4645076138095
"3616","SE42RW",1,536461,175771,-0.0369541704127261,51.4644665371419
"3617","SE62DD",2,537798,173653,-0.0185439500573356,51.4451102189806
"3618","SE62DE",1,537889,173647,-0.0172376822457954,51.4450341738071
"3619","SE62PG",1,537913,172436,-0.0173638839436162,51.4341460852041
"3620","SE63NU",1,538220,171616,-0.0132699012428857,51.4267026893335
"3621","SE64AA",1,537801,173799,-0.0184440113056665,51.4464214700018
"3622","SE64AF",1,537857,173922,-0.0175908206284413,51.4475131511018
"3623","SE64BD",1,537732,173646,-0.019495769770872,51.445063355667
"3624","SE64BJ",1,537744,173689,-0.0193064859222391,51.4454468452843
"3625","SE64DH",1,536921,172560,-0.0315778801341295,51.435500763085
"3626","SE64HH",1,537689,173710,-0.0200892442091092,51.4456489170019
"3627","SE64HQ",3,537701,173765,-0.019895297728626,51.4461402416522
"3628","SE64HW",2,537756,173894,-0.0190541941477766,51.4472860938313
"3629","SE64JD",1,537830,174012,-0.0179440838744275,51.4483284716029
"3630","SE64JU",2,537645,173772,-0.0206978915431209,51.4462167459111
"3631","SE64SP",2,537525,173646,-0.0224724878038779,51.4451136126925
"3632","SE83NT",2,537131,177601,-0.0266057053095304,51.480749435997
"3633","SE84AA",1,537175,177181,-0.0261354367628055,51.476964591051
"3634","SE84EJ",1,537384,176565,-0.0233671649061665,51.4713784523147
"3635","SE84RT",1,537213,177174,-0.0255913201922661,51.4768924807305
"3636","SE85DB",1,536589,178076,-0.0342223948787502,51.4851489006002
"3637","SE85DQ",1,536062,178516,-0.0416381142643036,51.4892297590287
"3638","SE85RE",1,536594,178136,-0.0341272399341162,51.4856868654932
"3639","CR41HT",1,529129,167831,-0.145333160927939,51.3948297557502
"3640","CR42JD",1,527832,169151,-0.163490331628877,51.4069860191446
"3641","CR42JS",2,527837,169085,-0.163442248721283,51.4063917521467
"3642","CR42YS",1,527838,169033,-0.163446602651156,51.4059242036766
"3643","CR43FL",1,527488,169203,-0.168414783508029,51.4075307050093
"3644","CR43NA",1,527772,168979,-0.164414402057963,51.4054537650101
"3645","CR43ND",1,527503,168524,-0.168443055516422,51.4014251540211
"3646","CR44DG",1,526768,168230,-0.179108385729995,51.3989475350595
"3647","CR44HB",1,528062,168414,-0.16045114021026,51.4003107787086
"3648","KT34NA",1,522361,168225,-0.242427795079102,51.3998693698855
"3649","KT34PH",2,522350,168381,-0.242532102487525,51.4012737721577
"3650","KT34PJ",2,522556,168473,-0.239540478226421,51.4020561831069
"3651","KT34PU",1,522260,168463,-0.243797025995157,51.4020301244066
"3652","KT36JF",1,522666,167678,-0.238234476100366,51.394887472603
"3653","SM44SS",1,523891,167259,-0.220781965536842,51.3908558877953
"3654","SM45BE",2,525724,168625,-0.193967933950021,51.4027295729186
"3655","SM45HT",2,525780,168602,-0.193171448702458,51.4025104652304
"3656","SM45PH",1,524993,167392,-0.20490515376219,51.3918097522712
"3657","SM45PJ",1,525066,167370,-0.203864245542353,51.3915959640538
"3658","SM46BP",1,526153,166723,-0.188479233221596,51.385540894763
"3659","SW179JR",1,527927,170526,-0.161629597934022,51.4193216982845
"3660","SW191AE",1,526117,170658,-0.187598775996636,51.420913184858
"3661","SW191AL",1,526327,170719,-0.184558501046689,51.4214146789029
"3662","SW191AN",1,526167,170611,-0.186896787942342,51.4204796759721
"3663","SW191DD",1,526548,170041,-0.181623631794599,51.4152722046242
"3664","SW191DE",1,525848,170042,-0.19168390466212,51.4154368552464
"3665","SW191DF",1,526193,170094,-0.186706948074828,51.4158275717929
"3666","SW191DN",1,526531,170170,-0.181821961675533,51.4164353264141
"3667","SW191PS",3,524859,170573,-0.20571142716593,51.4204275061646
"3668","SW191QE",1,525095,170469,-0.202355823696072,51.4194408595907
"3669","SW191QG",2,525167,170454,-0.201326207490323,51.4192901743265
"3670","SW191QT",1,525113,170335,-0.202144350289716,51.4182326116306
"3671","SW191RE",2,524969,170550,-0.204138382833264,51.4201965846013
"3672","SW191RF",1,524937,170571,-0.204590954756534,51.4203923621652
"3673","SW191RH",2,525194,170486,-0.200926826109319,51.4195718066469
"3674","SW191RQ",2,525060,170530,-0.202837401422489,51.4199967915832
"3675","SW191SD",1,525615,170457,-0.19488575640904,51.4192181348363
"3676","SW192HR",1,526813,170368,-0.177698122587982,51.4181518122439
"3677","SW192NX",1,526810,170316,-0.17775982716583,51.4176851566223
"3678","SW192PP",1,526733,170151,-0.178925480793445,51.4162194961738
"3679","SW192RD",2,526446,169814,-0.183170484790304,51.4132548753707
"3680","SW192RE",1,526487,169847,-0.182569486374989,51.413542312542
"3681","SW192RF",1,526646,169897,-0.180266541385534,51.4139562066145
"3682","SW192TY",5,526860,169871,-0.177200266524656,51.4136747479176
"3683","SW193BN",1,525763,169945,-0.192939935005985,51.4145839478784
"3684","SW193NW",1,524759,169683,-0.20746175282013,51.4124509052229
"3685","SW193TA",2,524823,170561,-0.206233115975875,51.4203275808842
"3686","SW193XD",1,525986,169552,-0.189874459948023,51.4110025532271
"3687","SW194DP",1,524681,170664,-0.208238031066879,51.4212844820142
"3688","SW194JS",1,524587,170685,-0.209581846037981,51.4214938615658
"3689","SW194RQ",2,523288,170631,-0.228273154847927,51.4212923010334
"3690","SW194SR",1,523968,170695,-0.218476160167335,51.4217193187171
"3691","SW194SU",1,523797,170585,-0.220972602323866,51.4207680581454
"3692","SW195BY",1,523894,171084,-0.219404003255919,51.4252315176662
"3693","SW195DQ",1,524052,171217,-0.217086125935235,51.4263922904824
"3694","SW195DX",1,524090,171015,-0.216610514417063,51.4245685610195
"3695","SW195EE",1,523952,171122,-0.21855693307989,51.4255603627775
"3696","SW195EF",1,523879,171170,-0.219589599068247,51.4260076954891
"3697","SW195EG",3,524088,171074,-0.216618623008452,51.4250992445248
"3698","SW195EQ",1,524052,171116,-0.217121454765864,51.4254845810862
"3699","SW197DZ",1,524624,171492,-0.208766422306304,51.4287383923398
"3700","SW197JY",1,525091,171063,-0.202203847888863,51.4247801115278
"3701","SW197LY",1,524659,170792,-0.208509285112622,51.4224396758551
"3702","SW197NA",1,524650,170804,-0.208634440715051,51.4225494994741
"3703","SW197NE",3,524710,170732,-0.207797268792755,51.421889237022
"3704","SW197NF",1,524748,170667,-0.207273894589269,51.4212967164904
"3705","SW197NH",1,524814,170641,-0.206334335621305,51.4210485349006
"3706","SW197NL",1,524791,170647,-0.206662833166468,51.421107517058
"3707","SW197NS",3,524729,170625,-0.207561774653194,51.4209234319693
"3708","SW197NW",1,524761,170555,-0.207126416922908,51.4202872938433
"3709","SW197PA",1,524603,170776,-0.209319890161689,51.4223081822836
"3710","SW198DR",1,525465,172086,-0.196465474678116,51.4338913415508
"3711","SW198PL",1,525168,170583,-0.201266320546225,51.4204492965349
"3712","SW198QX",1,525458,170585,-0.197097149352692,51.4204032226316
"3713","SW198UG",1,525811,172268,-0.191426024029521,51.4354503394554
"3714","SW198YA",3,524904,170616,-0.205049454569123,51.4208040502472
"3715","SW198YD",1,524904,170616,-0.205049454569123,51.4208040502472
"3716","SW198YE",5,524904,170616,-0.205049454569123,51.4208040502472
"3717","SW200BJ",1,522597,169276,-0.238674105826109,51.4092641805469
"3718","SW200BS",1,522930,169254,-0.233896249533193,51.4089944402882
"3719","SW200JY",1,522967,169089,-0.233421685678259,51.4075035170081
"3720","SW200LA",1,523127,169334,-0.231037476660107,51.4096707280242
"3721","SW200LB",1,523146,169339,-0.230762695181548,51.4097115428395
"3722","SW208DE",1,523730,168913,-0.222518585630144,51.4057559633263
"3723","SW208ND",1,523261,169347,-0.229107264590577,51.4097584802288
"3724","SW208QY",1,523229,169442,-0.229534154083403,51.4106192224024
"3725","E125AF",1,541952,185420,0.0459195064755065,51.5498204912417
"3726","E125DB",1,541822,185944,0.0442569489204938,51.5545616364268
"3727","E125EP",1,541967,185651,0.0462288427860745,51.5518924052967
"3728","E125EP",1,541967,185651,0.0462288427860745,51.5518924052967
"3729","E125JR",1,542869,186008,0.0593744739228132,51.5548727721011
"3730","E126BT",1,542424,185704,0.0528371564275785,51.5522535684467
"3731","E126QN",1,542102,185465,0.0480995682627813,51.5501871219765
"3732","E126SB",1,542330,184445,0.0509734561664366,51.5409643658568
"3733","E130AD",2,540249,183289,0.0205260248697033,51.5310972332237
"3734","E130DY",1,539964,183289,0.016420022384235,51.5311678902443
"3735","E138EE",1,540313,182265,0.0210405513604832,51.5218798628299
"3736","E138HL",2,540294,182191,0.0207374363411104,51.521219626629
"3737","E139AP",1,541204,183931,0.0345418401112094,51.5366282681312
"3738","E139AP",2,541204,183931,0.0345418401112094,51.5366282681312
"3739","E139AR",1,541245,183944,0.0351378043297338,51.5367348347868
"3740","E139AX",1,541402,183516,0.037228223500863,51.5328496764149
"3741","E139AZ",1,541582,183502,0.0398159283161626,51.532678806738
"3742","E139PJ",1,541380,183197,0.0367833059728766,51.5299887332531
"3743","E139PL",1,541406,183241,0.0371755258568452,51.5303776005073
"3744","E151AA",3,538643,184684,-0.00206296332633577,51.5440288975065
"3745","E151AZ",3,538484,184367,-0.00447898660551767,51.5412193571748
"3746","E151AZ",1,538484,184367,-0.00447898660551767,51.5412193571748
"3747","E151BX",1,538891,184533,0.00145148596372573,51.5426111017497
"3748","E151DB",1,538796,184807,0.00019043133443551,51.5450965915358
"3749","E151NG",6,538926,184426,0.00191366420741567,51.5416410033056
"3750","E151NS",1,539066,184717,0.00404601915601774,51.5442214520941
"3751","E151PE",1,538842,184785,0.00084469183781682,51.5448875965047
"3752","E151PF",1,539078,184898,0.00429042920679918,51.5458449436017
"3753","E151SA",1,539189,184932,0.00590357509085124,51.5461231213283
"3754","E151XA",2,538830,184370,0.000508186541546837,51.5411613923567
"3755","E151XD",2,538745,184407,-0.000702121329580666,51.541514753595
"3756","E151XE",2,538763,184442,-0.000428945773369826,51.5418248397161
"3757","E151XF",1,538823,184479,0.000450269470818501,51.542142577319
"3758","E151XJ",1,538768,184386,-0.00037895290552461,51.54132040001
"3759","E151XQ",1,538895,184461,0.00148073919884483,51.5419631328486
"3760","E152EN",1,537589,185425,-0.0169630448655803,51.5509452371509
"3761","E152JU",3,538328,183823,-0.0069405966642522,51.5363692147328
"3762","E153BN",1,539202,182974,0.00531739420402319,51.5285255389808
"3763","E153BP",1,539399,182980,0.00815780775219549,51.528530899881
"3764","E153BT",1,539238,182907,0.00580955935721823,51.5279146154754
"3765","E153DX",1,539627,183397,0.0116076164084219,51.5322217276359
"3766","E153EU",1,539848,183431,0.0148051442565821,51.5324725986862
"3767","E153JB",1,539343,183731,0.00764795594178516,51.535293113714
"3768","E154BQ",1,538974,184352,0.00257617400214002,51.5409642401396
"3769","E154HG",1,539553,184332,0.0109117637754378,51.5406417921707
"3770","E154HQ",1,539506,184319,0.0102293410318238,51.5405365840815
"3771","E154JF",1,539791,184762,0.014512008464884,51.544446860499
"3772","E154LY",1,539372,184563,0.00839492759283577,51.542762210748
"3773","E154QS",2,538811,184286,0.000201291101942935,51.540411244134
"3774","E154QZ",1,538787,184135,-0.000204036773647248,51.5390602664266
"3775","E161DQ",1,539557,181264,0.00975498873229072,51.5130721132488
"3776","E161EH",1,539574,181625,0.0101426254314486,51.5163118289215
"3777","E161EN",2,539729,181762,0.0124292634413542,51.5175046131235
"3778","E161EW",1,539798,181790,0.0134341513176347,51.5177391615359
"3779","E161SL",2,541127,180663,0.0321246029538885,51.507282019796
"3780","E161XL",1,540777,180751,0.0271199059561306,51.5081599937098
"3781","E162BZ",1,541805,180265,0.041727454292505,51.5035361178245
"3782","E162HR",1,542683,180096,0.0543006199356989,51.5017967607327
"3783","E162QY",1,544173,180472,0.0759061411933946,51.5047975646692
"3784","E201EE",1,538345,184710,-0.00634732128419162,51.5443355950567
"3785","E201EH",8,538345,184710,-0.00634732128419162,51.5443355950567
"3786","E201EJ",2,538345,184710,-0.00634732128419162,51.5443355950567
"3787","E201EL",7,538345,184710,-0.00634732128419162,51.5443355950567
"3788","E201EN",2,538345,184710,-0.00634732128419162,51.5443355950567
"3789","E201EQ",4,538345,184710,-0.00634732128419162,51.5443355950567
"3790","E201ES",3,538345,184710,-0.00634732128419162,51.5443355950567
"3791","E201ET",3,538345,184710,-0.00634732128419162,51.5443355950567
"3792","E201GL",1,538345,184710,-0.00634732128419162,51.5443355950567
"3793","E202ST",1,537550,184071,-0.0180539705715097,51.5387876802063
"3794","E61HS",1,542503,183711,0.0531694933812892,51.5343253023035
"3795","E61HU",1,542463,183722,0.0525976310702692,51.5344342305241
"3796","E61HZ",3,542411,183923,0.0519296571943374,51.5362534519195
"3797","E61JB",1,542350,184125,0.0511323556824217,51.53808392286
"3798","E61PW",1,541540,183278,0.0391208684024023,51.5306765276363
"3799","E62HJ",2,542539,183701,0.0536841266178233,51.5342263659819
"3800","E62HT",2,542436,183984,0.0523145236341973,51.5367952739829
"3801","E62HW",1,542520,183756,0.0534326235535264,51.5347253682424
"3802","E62HX",1,542448,183981,0.052486212949193,51.5367652918228
"3803","E62JX",1,542758,183630,0.0568106445394437,51.5335331014564
"3804","E62LN",1,542997,183680,0.0602743046140212,51.5339219508923
"3805","E64JP",1,542882,181559,0.0577579833402082,51.5148925398756
